"ID","EXPLANATION","POOLID","QUESTION","EXPLANATION_GRAPHIC","HINT","HINT_GRAPHIC","QUESTION_GRAPHIC","STATUS","TYPE","TITLE","GRAPHIC","NEXT_QUESTION","LESSONID","IS_ENGLISH","QUESTION_GRAPHICID","HINT_GRAPHICID","EXPLANATION_GRAPHICID"
"1604406753000",,"97","Was bedeutet ein globaler Zugriff auf eigene, persönliche oder gemeinsame Daten?",,"<p><strong style=""color: rgb(0, 128, 0);"">Cloud Computing</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">ermöglicht über das Internet einen globalen Zugriff auf Daten. Anwender*innen können - einen Internetzugang vorausgesetzt -</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">von jedem Ort der Welt</strong><span style=""color: rgb(0, 128, 0);""> </span>auf ihre Daten und Programme zugreifen.</p><p>Unter&nbsp;<strong style=""color: rgb(0, 128, 0);"">Cloud Computing</strong> versteht man eine IT-Infrastruktur, die in einem Netzwerk zur Verfügung gestellt wird.</p><p>Diese IT-Infrastruktur kann</p><ul><li>Prozessorleistung,</li><li>Online-Datenspeicher oder</li><li>Software wie z. B. komplette Officepakete</li></ul><p>zur Verfügung stellen.</p>",,"daten_cloud.jpg","0","0","12 Globaler Zugriff",,,"1606934766000","FALSE","620",,
"1604410302000","<p><strong>Vorteile von Cloud Computing:</strong></p><p><strong style=""color: rgb(0, 128, 0);"">Datenspeicher und Rechenleistung werden ausgelagert</strong>: Die Anwendungen und Daten befinden sich im Rechenzentrum eines Anbieters.</p><p><strong style=""color: rgb(0, 128, 0);"">Kostenersparnis</strong>: Eine Firma verringert durch die Auslagerung von Teilen der EDV die Aufwendungen&nbsp;für die eigene Infrastruktur.</p><p>Programme werden <strong style=""color: rgb(0, 128, 0);"">zentral installiert</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">und</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">aktualisiert </strong>- das vereinfacht die Wartung der lokalen Rechner deutlich.</p><p>Es können verschiedenste Geräte (Computer, Smartphone, Tablet) genutzt werden, um auf Anwendungen in der Cloud zuzugreifen.</p><p>Die Zusammenarbeit von Nutzer*innen wird vereinfacht.</p>","97","Welche Vorteile hat eine Anwendung (z. B. Online-Bildbearbeitung) in der Cloud?",,"<p>Vorteile von Cloud Computing:</p><p><strong style=""color: rgb(0, 128, 0);"">Datenspeicher und Rechenleistung werden ausgelagert</strong>: Die Anwendungen und Daten befinden sich im Rechenzentrum eines Anbieters.</p><p><strong style=""color: rgb(0, 128, 0);"">Kostenersparnis</strong>: Eine Firma verringert durch die Auslagerung von Teilen der EDV die Aufwendungen&nbsp;für die eigene Infrastruktur.</p><p>Programme werden <strong style=""color: rgb(0, 128, 0);"">zentral installiert</strong><span style=""color: rgb(0, 128, 0);""> </span><span style=""color: rgb(0, 0, 0);"">und</span><span style=""color: rgb(0, 128, 0);""> </span><strong style=""color: rgb(0, 128, 0);"">aktualisiert </strong>- das vereinfacht die Wartung der lokalen Rechner deutlich.</p><p>Es können verschiedenste Geräte (Computer, Smartphone, Tablet) genutzt werden, um auf Anwendungen in der Cloud zuzugreifen.</p><p>Die Zusammenarbeit von Nutzer*innen wird vereinfacht.</p>",,,"0","0","05 Cloud",,,"1606934959000","FALSE",,,
"1604410309000","","97","Was ist besonders wichtig beim Cloud-Computing?",,"<p>Das Speichern von Daten auf einem Server im Internet erlebt einen enormen Aufschwung. Doch beim Cloud Computing m&#252;ssen die Gesetze der&#160; Datenschutz-Grundverordnung DSGVO eingehalten werden.</p><p>Es stellen sich Fragen wie: Wo und wie d&#252;rfen Sch&#252;lerdaten in der Cloud gespeichert werden?</p>",,,"0","1","01 Cloud-Computing",,,"1606934959000","FALSE",,,
"1604410321000",,"97","Cloud-Computing hat Vorteile. Welches dieser Argumente ist falsch?",,"",,,"0","1","22 Cloud-Computing 02",,,"1606934959000","FALSE",,,
"1604410398000",,"97","Wieviel Online-Speicher stellt Microsoft mit OneDrive bei einer Neuanmeldung kostenlos zur Verfügung?",,"<p>Microsofts Online-Dienst OneDrive bietet 15 Gigabyte kostenlosen Speicherplatz an.</p><p>Aktuell (Okt. 2021) betragen die Kosten für 100 Gigabyte 1,99 Euro/Monat, für 200 Gigabyte 3,99 Euro/Monat.</p>",,,"0","1","10 OneDrive",,,"1606934959000","FALSE",,,
"1604422347000",,"97","Paula möchte, dass auf ihrem Computer und Smartphone alle Termine angezeigt werden. Was ist unter anderem notwendig?",,"",,,"0","1","11 Synchronisation",,,"1605954168000","FALSE",,,
"1604423313000",,"97","Julia möchte einen Text mit einer Freundin gemeinsam online erstellen. Was ist hier sehr praktisch?",,"",,,"0","1","08 Zusammenarbeit in einem Dokument",,,"1605954168000","FALSE",,,
"1604423412000",,"97","In einem Online-Meeting möchte der Vortragende den Inhalt seines Bildschirms auf die Bildschirme der Teilnehmenden übertragen. Wie nennt man diesen Vorgang?",,"",,,"0","1","12 Desktop-Sharing",,,"1605954168000","FALSE",,,
"1604424129000",,"97","Florian möchte mit einem Kollegen zeitgleich an einem Dokument arbeiten. Wie geht das sinnvoll?",,"",,,"0","1","03 Word Online",,,"1605954168000","FALSE",,,
"1604424172000",,"97","Ein Schüler bekommt Lerninhalte online vom Lehrer bereitgestellt. Um welches System handelt es sich?",,"",,,"0","1","01 LMS",,,"1605954168000","FALSE",,,
"1604424391000",,"97","Ein Video funktioniert im Browser nicht und es kommt eine Fehlermeldung. Was ist notwendig?",,"",,,"0","1","02 Plug-In",,,"1605954168000","FALSE",,,
"1604424394000",,"97","Ein Online-Dokument wurde irrtümlich verändert. Was ist notwendig, um das Originaldokument wieder herzustellen?",,"",,,"0","1","06 Version",,,"1605954168000","FALSE",,,
"1604424397000",,"97","Beim Hochladen von Videos auf den Online-Datenspeicher kommt die Meldung Datenspeicher kaufen. Warum kommt diese Meldung? ",,"",,,"0","1","09 Online-Speicherkapazität",,,"1605954168000","FALSE",,,
"1604424651000","<p><strong style=""color: rgb(0, 128, 0);"">Online-Meetings bzw. Web-Konferenzen</strong> ermöglichen Kommunikation, egal wo sich in der Welt Mitarbeitende von Firmen oder Geschäftspartner*innen befinden.</p><p>Präsentationen können per Knopfdruck vorgeführt und besprochen werden. Teure Reisekosten für Meetings entfallen, machen aber persönliche Treffen nicht ganz überflüssig.</p>","97","Welches Zubehör ist für eine Online-Konferenz nicht unbedingt notwendig?",,"<p>Online-Konferenzen benötigen:</p><ul><li><strong style=""color: rgb(0, 128, 0);"">Computer mit Internetverbindung</strong></li><li><strong style=""color: rgb(0, 128, 0);"">Mikrofon bzw. Headset</strong></li><li><strong style=""color: rgb(0, 128, 0);"">Lautsprecher</strong></li><li>Bei Videokonferenzen: <strong style=""color: rgb(0, 128, 0);"">Webcam</strong></li></ul>",,,"0","1","07 Online-Konferenz",,,"1606934959000","FALSE",,,
"1604424720000","<p>Microsoft Teams ist eine von Microsoft entwickelte Plattform, die Chat, Besprechungen, Notizen und Anhänge kombiniert. Teams wird in Schulen als Lernplattform verwendet.</p><p>Für den Online-Unterricht können in Teams Webinare (Meetings) durchgeführt werden.</p>","97","Welche Möglichkeiten bietet Microsoft Teams?",,"<p>Microsoft Teams ist eine von Microsoft entwickelte Plattform, die Chat, Besprechungen, Notizen und Anhänge kombiniert. Teams wird in Schulen als Lernplattform verwendet.</p><p>Für den Online-Unterricht können in Teams Webinare (Meetings) durchgeführt werden.</p>",,,"0","0","08 Teams",,,"1606934959000","FALSE",,,
"1604424832000",,"97","Welche Risiken gibt es bei Cloud-Computing?",,"<p>Bei Cloud Computing wird Speicher- und Rechenleistung auf einen Anbieter einer Cloud ausgelagert.</p><p>Die Anwendungen und Daten befinden sich dann nicht mehr auf dem eigenen Rechner oder im Firmenrechenzentrum, sondern bei einem Anbieter, der oft auch geografisch weit vom Anwender/ von der Anwender*in entfernt ist.</p><ul><li>Datendiebstahl bzw. Identitätsdiebstahl</li><li>Verletzung von Datenschutzgesetzen</li><li>Serviceunterbrechungen durch gestörte Internetverbindung ode Probleme des Cloud-Anbieters</li></ul>",,,"0","0","09 Cloud-Computing, Gefahren",,,"1606934959000","FALSE",,,
"1604424905000","<p>Bluetooth ermöglicht eine drahtlose Kommunikation zwischen z. B. Handys, Computer, MP3-Player und anderen Peripheriegeräten.</p><p><span style=""color: rgb(128, 128, 128);"">Der Name „Bluetooth“ kommt von Harald Blauzahn, der im 10. Jahrhundert zwar nicht Handys, aber Dänemark und Norwegen vereinigte.</span></p><p>Bluetooth benötigt keine Sichtverbindung und hat eine Reichweite bis 10 m. Ein großer Vorteil ist der geringe Energieverbrauch.</p><p>Für den Einsatzbereich von Bluetooth ist die Übertragungsgeschwindigkeit von 3 Mbit/s (Megabit pro Sekunde ) ausreichend.</p><p>Die Übertragungsrate wird meist in Bit pro Sekunde (Bit/s) angegeben. Will man berechnen, wie viele Bytes pro Sekunde übertragen werden, muss man die Angabe in Bit/s durch 8 dividieren.</p><p><span style=""color: rgb(128, 128, 128);"">Beispiel: Wie lange benötigt ein Musikstück mit 6 MB Dateigröße für die Übertragung per Bluetooth?</span></p><p><span style=""color: rgb(128, 128, 128);"">6 Megabyte entsprechen (6x8 =) 48 Megabit. 3 Mbit werden pro Sekunde übertragen daher 48 Mbit geteilt durch 3 Mbit/s ergibt </span><strong style=""color: rgb(128, 128, 128);"">12 Sekunden Übertragungszeit</strong><span style=""color: rgb(128, 128, 128);"">.</span></p>","97","Mit welcher Datenübertragungsrate können Daten mit Bluetooth übertragen werden?",,"<p>Bluetooth ermöglicht eine drahtlose Kommunikation zwischen z. B. Handys, Computer, MP3-Player und anderen Peripheriegeräten.</p><p><span style=""color: rgb(128, 128, 128);"">Der Name „Bluetooth“ kommt von Harald Blauzahn, der im 10. Jahrhundert zwar nicht Handys, aber Dänemark und Norwegen vereinigte.</span></p><p>Bluetooth benötigt keine Sichtverbindung und hat eine Reichweite bis 10 m. Ein großer Vorteil ist der geringe Energieverbrauch.</p><p>Für den Einsatzbereich von Bluetooth ist die Übertragungsgeschwindigkeit von 3 Mbit/s (Megabit pro Sekunde ) ausreichend.</p>",,,"0","1","15 Übertragungsrate",,,"1606934959000","FALSE",,,
"1604424914000","<p><strong>Gäste zu einem Termin einladen am Beispiel des Google-Kalenders</strong></p><ul><li>Klicken Sie auf den Termin oder richten Sie einen neuen Termin ein und wählen Sie <strong>Termin bearbeiten</strong> aus. Alternativ können Sie auf den Namen des Termins klicken, um die Termindetailseite anzuzeigen</li><li>Geben Sie rechts im Abschnitt <strong>Gäste</strong> die E-Mail-Adressen von allen Gästen ein und klicken Sie auf <strong>Hinzufügen</strong>. Jeder Gast wird unten im Abschnitt <strong>Hinzugefügt</strong> angezeigt.</li><li>Wählen Sie im Abschnitt <strong>Gäste</strong> können die entsprechenden Optionen für Ihre Gäste aus.</li><li>Klicken Sie auf <strong>Speichern</strong>.</li><li>Klicken Sie im Pop-up-Fenster <strong>Einladungen senden?</strong> auf <strong>Senden</strong>, wenn Sie Ihren Gästen eine Terminbenachrichtigung senden möchten. Wenn Sie Ihre Gäste nicht benachrichtigen möchten, klicken Sie auf <strong>Nicht senden</strong>. (Quelle: Support Google)</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>Mögliche Funktionen eines Kalenders:</strong></p><ul><li>Kalender können mit Lese- oder Schreib- und Leseberechtigung mit anderen Benutzer*innen geteilt werden. Zur besseren Übersicht können Kalender aus- und eingeblendet werden.</li><li>Einladungen zu Veranstaltungen oder sonstigen Terminen werden vom Kalender per E-Mail verschickt. Der/die Eingeladene bekommt die Anfrage und kann die Einladung annehmen bzw. ablehnen und dem/der Einladenden eine Nachricht senden.</li><li>Der Kalender ist mit Suchbegriffen vollständig durchsuchbar.</li><li>Kalender können mit mobilen Geräten problemlos synchronisiert werden.</li><li>Per E-Mail, SMS oder Pop-Up kann man sich an Termine erinnern lassen.</li></ul><p><br></p>","97","Wie lädt man Personen idealerweise zu einem Termin ein?","kalender_einladung_termin.jpg","<p><strong>Gäste zu einem Termin einladen am Beispiel des Google-Kalenders</strong></p><ul><li>Klicken Sie auf den Termin oder richten Sie einen neuen Termin ein und wählen Sie <strong>Termin bearbeiten</strong> aus. Alternativ können Sie auf den Namen des Termins klicken, um die Termindetailseite anzuzeigen</li><li>Geben Sie rechts im Abschnitt <strong>Gäste</strong> die E-Mail-Adressen von allen Gästen ein und klicken Sie auf <strong>Hinzufügen</strong>. Jeder Gast wird unten im Abschnitt <strong>Hinzugefügt</strong> angezeigt.</li><li>Wählen Sie im Abschnitt <strong>Gäste</strong> können die entsprechenden Optionen für Ihre Gäste aus.</li><li>Klicken Sie auf <strong>Speichern</strong>.</li><li>Klicken Sie im Pop-up-Fenster <strong>Einladungen senden?</strong> auf <strong>Senden</strong>, wenn Sie Ihren Gästen eine Terminbenachrichtigung senden möchten. Wenn Sie Ihre Gäste nicht benachrichtigen möchten, klicken Sie auf <strong>Nicht senden</strong>. (Quelle: Support Google)</li></ul><p>&nbsp;</p><p>&nbsp;</p><p><strong>Mögliche Funktionen eines Kalenders:</strong></p><ul><li>Kalender können mit Lese- oder Schreib- und Leseberechtigung mit anderen Benutzer*innen geteilt werden. Zur besseren Übersicht können Kalender aus- und eingeblendet werden.</li><li>Einladungen zu Veranstaltungen oder sonstigen Terminen werden vom Kalender per E-Mail verschickt. Der/die Eingeladene bekommt die Anfrage und kann die Einladung annehmen bzw. ablehnen und dem/der Einladenden eine Nachricht senden.</li><li>Der Kalender ist mit Suchbegriffen vollständig durchsuchbar.</li><li>Kalender können mit mobilen Geräten problemlos synchronisiert werden.</li><li>Per E-Mail, SMS oder Pop-Up kann man sich an Termine erinnern lassen.</li></ul>","kalender_einladung_termin.jpg",,"0","0","17 Online-Kalender",,,"1606934959000","FALSE",,"621","621"
"1604425112000",,"97","Wozu dient eine Lernplattform?",,"<p>Eine Lernplattform bzw. ein Learning Management System (LMS) ist ein komplexes Softwaresystem, das der Bereitstellung von Lerninhalten und der Organisation von Lernvorg&#228;ngen dient.</p><p>Beispiele f&#252;r LMS-Systeme sind Microsoft Teams und Google Classroom.</p>",,,"0","0","13 Lernplattform",,,"1606934959000","FALSE",,,
"1604425378000",,"97","Wie nennt man ein über das Internet organisierte und durchgeführte ""virtuelle"" Treffen von Teilnehmer*innen?",,"",,,"0","1","21 Online Meeting",,,"1606934959000","FALSE",,,
"1604425435000","","97","Welche Aussagen stimmen bezüglich von Programmen, die vorher lokal abliefen, nun in der Cloud ausgeführt werden?",,"<p>Programme in der Cloud laufen in einem Rechenzentrum. Sie brauchen nur einmal installiert bzw. aktualisiert werden. Daher entfällt dieser Aufwand bei den Rechnern der Anwender*innen. Dies spart Zeit und Kosten.</p>",,,"0","0","03 Programme in der Cloud",,,"1606934959000","FALSE",,,
"1604425471000",,"97","Was bedeutet erhöhte Mobilität?",,"<p>Anwender*innen müssen nicht mehr unbedingt im Büro vor dem PC sitzen, sie können von jedem Ort der Welt (Internetverbindung vorausgesetzt) mit Tablets, Notebooks oder Smartphones auf ihre Daten zugreifen.</p>",,,"0","0","06 Mobilität",,,"1606934959000","FALSE",,,
"1604425544000","<p>Ein weiteres Beispiel f&#252;r ein Plug-in:</p><p>Firmen verwenden das Programm <strong>Hangout</strong> von Google+ f&#252;r die Organisation von Webkonferenzen.</p><p>Um an der Konferenz teilnehmen zu k&#246;nnen, ist eine Anmeldung bei Google und die Installation einer Erweiterung (<strong>Plug-In</strong>) notwendig.</p><p>Eine weitere kostenlose Alternative zu Hangout ist das Programm Teamviewer.</p>","97","Was ist notwendig, um Flash in einem Browser nutzen zu können?",,"<p><span class=""st"">Flash war viele Jahre lang f&#252;r die Darstellung multimedialer Inhalte im Netz zust&#228;ndig.<br /></span></p>",,,"0","0","14 Flash",,,"1606934959000","FALSE",,,
"1604425947000","<p>Mobiles Internet: Aktuell bietet z.B. A1 für Datenübertragung mit 4G die Technik der 4. Mobilfunkgeneration an.</p>","97","Welche Generation Mobilfunk ist ab 2020 im Kommen?",,"<p><span style=""color: #008000;""><strong>LTE</strong> </span>bietet schnelle Daten&#252;bertragungen mit bis zu 100 MBit/s und mehr &#252;ber das Mobilfunknetz.</p><p>Ab 2014:&#160; 4G-Mobilfunk&#252;bertragung</p><p>Ab 2020: 5G-Mobilfunk&#252;bertragung</p>",,,"0","1","16 Mobilfunk",,,"1606934959000","FALSE",,,
"1604426093000",,"97","Warum muss manchmal zusätzlich zum Programm ein Plug-in installiert werden?",,"<p>Ein Plug-in ist ein zus&#228;tzliches Programm, das die Funktionen eines Basisprogramms<br />erweitert. Ein Plug-in wird &#252;ber eine vordefinierte Schnittstelle in das Basisprogramm eingebunden.<br />Ein Plug-in in einem Browser sorgt daf&#252;r, dass ein Video angezeigt wird.</p>",,,"0","1","12 Plug-In",,,"1606934959000","FALSE",,,
"1604489045000",,"33","Was sind Cookies?",,"",,,"0","1","02 Cookies",,,"1605980967000","FALSE",,,
"1604489490000",,"33","Was bedeutet E-Banking?",,"",,,"0","1","04 E-Banking",,,"1605980967000","FALSE",,,
"1604561926000",,"65","Welches Ziel hat Hacking?",,"",,,"0","0","11 Hacking (copy 1)",,,"1606164951000","FALSE",,,
"1604562126000","","65","Welcher Begriff (im Sinne des DSGVO) passt zu Kund*innen, die Internetbestellungen aufgeben?",,"<p>Die Datenschutz-Grundverordnung ist eine Verordnung der Europ&#228;ischen Union, mit der die Regeln zur Verarbeitung personenbezogener Daten durch die meisten Datenverarbeiter, sowohl private wie &#246;ffentliche, EU-weit vereinheitlicht werden.</p><p>(Quelle Wikipedia)</p>",,,"0","1","05b DSGVO",,,"1606164951000","FALSE",,,
"1604562533000",,"65","Welche Maßnahmen sind geeignet, um die Vertrauenswürdigkeit einer Webseite zu überprüfen?",,"",,,"0","0","42 Vertrauenswürdigkeit",,,"1606164951000","FALSE",,,
"1604681628000",,"97","Georg präsentiert ein selbsterstelltes Video im Internet. Welcher Begriff passt dazu?",,"",,,"0","1","10 Podcast",,,"1605954168000","FALSE",,,
"1604681909000",,"97","Georg findet ein Foto im Internet und möchte es in einem sozialen Netzwerk verbreiten. Was ist zu beachten?",,"",,,"0","1","05 Urheberrecht",,,"1605954168000","FALSE",,,
"1604779393000","","1","Wie heißt ein tragbarer Computer, der mit einem Stift oder Finger bedient werden kann?",,"<p>Tablet-PCs lassen sich mit Stift und Finger bedienen. Eine Maus wird nicht benötigt. Optional kann eine Tastatur, die über Bluetooth verbunden ist, verwendet werden.</p>","cg_touchscreen.jpg",,"0","1","16 Tablett PC",,,"1611864882000","FALSE",,"446",
